employee_id,effective_date,base_salary,bonus_target_pct,equity_value
emp_000105,2025-07-01,214583.24,0.15,76709.09
emp_000106,2026-07-01,169563.53,0.12,72899.54
emp_000107,2026-07-01,135048.47,0.07,11800.0
emp_000107,2025-07-01,127404.22,0.07,11132.08
emp_000107,2024-07-01,120192.66,0.07,10501.96
emp_000108,2026-07-01,213117.06,0.15,45419.64
emp_000108,2025-07-01,201053.83,0.15,42848.72
emp_000109,2026-07-01,199580.08,0.15,139794.61
emp_000109,2025-07-01,188283.09,0.15,131881.71
emp_000110,2026-07-01,230350.3,0.15,124552.52
emp_000110,2025-07-01,217311.6,0.15,117502.38
emp_000110,2024-07-01,205010.95,0.15,110851.3
emp_000111,2026-07-01,68537.3,0.05,4124.37
emp_000111,2025-07-01,64657.83,0.05,3890.92
emp_000112,2026-07-01,78337.3,0.05,4352.72
emp_000113,2026-07-01,204004.07,0.2,98908.76
emp_000113,2025-07-01,192456.67,0.2,93310.15
emp_000113,2024-07-01,181562.9,0.2,88028.44
emp_000114,2026-07-01,153329.23,0.1,21879.39
emp_000115,2026-07-01,110239.95,0.07,6918.62
emp_000115,2025-07-01,103999.95,0.07,6527.0
emp_000116,2026-07-01,147303.84,0.1,24733.8
emp_000117,2026-07-01,207316.71,0.12,38717.66
emp_000117,2025-07-01,195581.8,0.12,36526.09
emp_000117,2024-07-01,184511.13,0.12,34458.58
emp_000118,2026-07-01,290321.95,0.25,238186.14
emp_000118,2025-07-01,273888.63,0.25,224703.91
emp_000118,2024-07-01,258385.5,0.25,211984.82
emp_000119,2026-07-01,106165.43,0.07,12424.29
emp_000119,2025-07-01,100156.07,0.07,11721.03
emp_000119,2024-07-01,94486.85,0.07,11057.57
emp_000120,2026-07-01,253717.79,0.2,73706.85
emp_000120,2025-07-01,239356.41,0.2,69534.76
emp_000120,2024-07-01,225807.93,0.2,65598.83
emp_000121,2026-07-01,81277.88,0.05,4301.37
emp_000121,2025-07-01,76677.25,0.05,4057.9
emp_000122,2026-07-01,143128.82,0.1,15553.01
emp_000123,2026-07-01,198641.57,0.12,42905.92
emp_000123,2025-07-01,187397.71,0.12,40477.28
emp_000124,2026-07-01,96657.93,0.05,6016.32
emp_000125,2026-07-01,82436.08,0.07,17356.29
emp_000125,2025-07-01,77769.89,0.07,16373.86
emp_000126,2026-07-01,89383.79,0.1,28631.98
emp_000127,2026-07-01,229553.98,0.25,176686.47
emp_000127,2025-07-01,216560.36,0.25,166685.35
emp_000127,2024-07-01,204302.22,0.25,157250.33
emp_000128,2026-07-01,191616.3,0.12,50248.45
emp_000129,2026-07-01,255601.13,0.2,72783.08
emp_000129,2025-07-01,241133.14,0.2,68663.28
emp_000129,2024-07-01,227484.1,0.2,64776.68
emp_000130,2026-07-01,165263.51,0.15,63537.89
emp_000130,2025-07-01,155908.97,0.15,59941.41
emp_000130,2024-07-01,147083.94,0.15,56548.5
emp_000131,2026-07-01,160847.75,0.1,24056.26
emp_000131,2025-07-01,151743.16,0.1,22694.58
emp_000131,2024-07-01,143153.92,0.1,21409.99
emp_000132,2026-07-01,203144.9,0.15,64040.67
emp_000133,2026-07-01,80751.0,0.05,6393.52
emp_000134,2026-07-01,64091.06,0.05,3259.2
emp_000135,2026-07-01,143314.84,0.15,39006.43
emp_000135,2025-07-01,135202.68,0.15,36798.52
emp_000136,2026-07-01,182580.18,0.15,38978.59
emp_000136,2025-07-01,172245.45,0.15,36772.25
emp_000137,2026-07-01,98967.48,0.07,11808.37
emp_000138,2026-07-01,146635.36,0.1,24698.43
emp_000138,2025-07-01,138335.25,0.1,23300.41
emp_000139,2026-07-01,159149.56,0.12,87958.63
emp_000140,2026-07-01,206489.68,0.2,70609.9
emp_000140,2025-07-01,194801.58,0.2,66613.11
emp_000140,2024-07-01,183775.08,0.2,62842.56
emp_000141,2026-07-01,153462.76,0.12,57518.67
emp_000141,2025-07-01,144776.19,0.12,54262.9
emp_000141,2024-07-01,136581.31,0.12,51191.41
emp_000142,2026-07-01,145298.62,0.1,28082.54
emp_000142,2025-07-01,137074.17,0.1,26492.96
emp_000143,2026-07-01,100184.17,0.1,24992.14
emp_000143,2025-07-01,94513.37,0.1,23577.49
emp_000143,2024-07-01,89163.55,0.1,22242.92
emp_000144,2026-07-01,143205.54,0.1,25550.9
emp_000145,2026-07-01,194475.86,0.12,43507.1
emp_000145,2025-07-01,183467.79,0.12,41044.43
emp_000145,2024-07-01,173082.82,0.12,38721.16
emp_000146,2026-07-01,237091.14,0.2,91916.75
emp_000146,2025-07-01,223670.89,0.2,86713.92
emp_000146,2024-07-01,211010.27,0.2,81805.58
emp_000147,2026-07-01,165716.4,0.1,27556.99
emp_000148,2026-07-01,116491.18,0.07,12786.24
emp_000149,2026-07-01,89700.29,0.07,13368.48
emp_000150,2026-07-01,149458.75,0.15,57713.47
emp_000150,2025-07-01,140998.82,0.15,54446.67
emp_000150,2024-07-01,133017.76,0.15,51364.78
emp_000151,2026-07-01,166369.91,0.15,53432.7
emp_000151,2025-07-01,156952.75,0.15,50408.21
emp_000151,2024-07-01,148068.63,0.15,47554.91
emp_000152,2026-07-01,80248.74,0.05,5071.29
emp_000153,2026-07-01,58953.83,0.05,3828.24
emp_000154,2026-07-01,190596.58,0.12,48399.94
emp_000155,2026-07-01,88881.77,0.07,11472.89
emp_000155,2025-07-01,83850.73,0.07,10823.48
emp_000155,2024-07-01,79104.46,0.07,10210.83
emp_000156,2026-07-01,160492.52,0.15,47271.11
emp_000156,2025-07-01,151408.04,0.15,44595.39
emp_000156,2024-07-01,142837.77,0.15,42071.12
emp_000157,2026-07-01,98819.5,0.07,10852.0
emp_000158,2026-07-01,79941.84,0.07,9754.24
emp_000159,2026-07-01,232588.43,0.2,68612.42
emp_000159,2025-07-01,219423.05,0.2,64728.7
emp_000160,2026-07-01,120689.02,0.07,8037.17
emp_000160,2025-07-01,113857.57,0.07,7582.24
emp_000160,2024-07-01,107412.8,0.07,7153.05
emp_000161,2026-07-01,92913.42,0.07,11436.12
emp_000161,2025-07-01,87654.17,0.07,10788.79
emp_000161,2024-07-01,82692.61,0.07,10178.11
emp_000162,2026-07-01,91825.06,0.07,8472.8
emp_000163,2026-07-01,82124.11,0.05,3999.47
emp_000163,2025-07-01,77475.58,0.05,3773.08
emp_000164,2026-07-01,67914.42,0.05,4606.1
emp_000165,2026-07-01,74426.18,0.05,3664.08
emp_000166,2026-07-01,87020.84,0.07,12911.41
emp_000166,2025-07-01,82095.13,0.07,12180.58
emp_000167,2026-07-01,56734.61,0.05,5740.22
emp_000167,2025-07-01,53523.22,0.05,5415.3
emp_000167,2024-07-01,50493.6,0.05,5108.78
emp_000168,2026-07-01,194495.0,0.12,48956.3
emp_000168,2025-07-01,183485.85,0.12,46185.19
emp_000168,2024-07-01,173099.86,0.12,43570.93
emp_000169,2026-07-01,174814.64,0.15,100385.4
emp_000169,2025-07-01,164919.47,0.15,94703.21
emp_000169,2024-07-01,155584.41,0.15,89342.65
emp_000170,2026-07-01,138683.95,0.1,27687.15
emp_000170,2025-07-01,130833.92,0.1,26119.95
emp_000170,2024-07-01,123428.22,0.1,24641.46
emp_000171,2026-07-01,105740.46,0.07,10286.41
emp_000172,2026-07-01,132584.25,0.1,21086.33
emp_000173,2026-07-01,173096.22,0.2,111536.97
emp_000173,2025-07-01,163298.32,0.2,105223.56
emp_000173,2024-07-01,154055.02,0.2,99267.51
emp_000174,2026-07-01,154389.72,0.15,52957.69
emp_000174,2025-07-01,145650.68,0.15,49960.08
emp_000174,2024-07-01,137406.3,0.15,47132.16
emp_000175,2026-07-01,65480.96,0.05,5601.55
emp_000176,2026-07-01,65666.53,0.07,14221.55
emp_000177,2026-07-01,97125.92,0.07,7254.53
emp_000177,2025-07-01,91628.23,0.07,6843.9
emp_000177,2024-07-01,86441.72,0.07,6456.51
emp_000178,2026-07-01,100569.24,0.07,15249.21
emp_000178,2025-07-01,94876.64,0.07,14386.05
emp_000179,2026-07-01,151850.64,0.12,59312.68
emp_000179,2025-07-01,143255.32,0.12,55955.36
emp_000179,2024-07-01,135146.53,0.12,52788.07
emp_000180,2026-07-01,111409.68,0.1,30053.91
emp_000180,2025-07-01,105103.47,0.1,28352.75
emp_000180,2024-07-01,99154.22,0.1,26747.87
emp_000181,2026-07-01,75234.74,0.05,5387.16
emp_000181,2025-07-01,70976.17,0.05,5082.23
emp_000182,2026-07-01,109801.03,0.1,25244.62
emp_000182,2025-07-01,103585.88,0.1,23815.68
emp_000182,2024-07-01,97722.53,0.1,22467.62
emp_000183,2026-07-01,115796.53,0.1,23623.45
emp_000183,2025-07-01,109242.01,0.1,22286.27
emp_000183,2024-07-01,103058.5,0.1,21024.79
emp_000184,2026-07-01,78795.89,0.05,5367.14
emp_000185,2026-07-01,174517.53,0.15,42194.27
emp_000185,2025-07-01,164639.18,0.15,39805.92
emp_000186,2026-07-01,56288.35,0.05,5867.88
emp_000186,2025-07-01,53102.22,0.05,5535.74
emp_000187,2026-07-01,167008.54,0.2,61443.78
emp_000187,2025-07-01,157555.23,0.2,57965.83
emp_000188,2026-07-01,67222.78,0.05,4458.42
emp_000188,2025-07-01,63417.72,0.05,4206.06
emp_000188,2024-07-01,59828.03,0.05,3967.98
emp_000189,2026-07-01,147077.26,0.15,63403.41
emp_000190,2026-07-01,200569.19,0.2,78730.55
emp_000190,2025-07-01,189216.22,0.2,74274.1
emp_000190,2024-07-01,178505.87,0.2,70069.91
emp_000191,2026-07-01,280517.19,0.25,171407.39
emp_000191,2025-07-01,264638.86,0.25,161705.08
emp_000191,2024-07-01,249659.3,0.25,152551.97
emp_000192,2026-07-01,137813.76,0.15,37056.77
emp_000192,2025-07-01,130012.98,0.15,34959.22
emp_000193,2026-07-01,52527.32,0.15,48022.61
emp_000194,2026-07-01,188409.22,0.12,46901.09
emp_000194,2025-07-01,177744.55,0.12,44246.31
emp_000195,2026-07-01,132491.89,0.15,43329.5
emp_000196,2026-07-01,75136.98,0.05,5848.87
emp_000196,2025-07-01,70883.94,0.05,5517.8
emp_000197,2026-07-01,131065.5,0.1,21506.18
emp_000197,2025-07-01,123646.7,0.1,20288.85
emp_000198,2026-07-01,145966.03,0.1,28943.06
emp_000198,2025-07-01,137703.8,0.1,27304.77
emp_000199,2026-07-01,159990.56,0.15,52400.06
emp_000199,2025-07-01,150934.49,0.15,49434.02
emp_000199,2024-07-01,142391.03,0.15,46635.87
emp_000200,2026-07-01,107606.89,0.1,30274.78
emp_000201,2026-07-01,123188.66,0.1,25702.7
emp_000201,2025-07-01,116215.72,0.1,24247.83
emp_000201,2024-07-01,109637.47,0.1,22875.31
emp_000202,2026-07-01,187559.46,0.12,90653.85
emp_000202,2025-07-01,176942.89,0.12,85522.5
emp_000202,2024-07-01,166927.25,0.12,80681.6
emp_000203,2026-07-01,85830.34,0.07,14530.88
emp_000203,2025-07-01,80972.02,0.07,13708.38
emp_000204,2026-07-01,54956.81,0.05,5324.88
emp_000204,2025-07-01,51846.05,0.05,5023.47
emp_000205,2026-07-01,103859.32,0.1,20620.38
emp_000206,2026-07-01,131701.79,0.1,24514.7
emp_000206,2025-07-01,124246.97,0.1,23127.08
emp_000206,2024-07-01,117214.12,0.1,21818.0
emp_000207,2026-07-01,111065.52,0.07,15423.18
emp_000208,2026-07-01,128143.5,0.1,33547.67
emp_000209,2026-07-01,122982.2,0.1,32391.65
emp_000209,2025-07-01,116020.94,0.1,30558.16
emp_000209,2024-07-01,109453.72,0.1,28828.45
emp_000210,2026-07-01,101994.53,0.07,13884.46
emp_000210,2025-07-01,96221.25,0.07,13098.55
emp_000211,2026-07-01,112571.13,0.1,18721.7
emp_000212,2026-07-01,191543.27,0.15,120717.56
emp_000212,2025-07-01,180701.2,0.15,113884.49
emp_000212,2024-07-01,170472.83,0.15,107438.2
emp_000213,2026-07-01,122048.39,0.07,9020.63
emp_000213,2025-07-01,115139.99,0.07,8510.03
emp_000214,2026-07-01,217982.92,0.25,126451.04
emp_000214,2025-07-01,205644.26,0.25,119293.43
emp_000214,2024-07-01,194004.02,0.25,112540.98
emp_000215,2026-07-01,63258.85,0.2,94304.86
emp_000215,2025-07-01,59678.16,0.2,88966.85
emp_000215,2024-07-01,56300.15,0.2,83930.99
emp_000216,2026-07-01,124930.42,0.1,27616.0
emp_000217,2026-07-01,120617.59,0.07,14168.11
emp_000218,2026-07-01,123658.87,0.1,27485.68
emp_000219,2026-07-01,58061.78,0.15,49784.27
emp_000220,2026-07-01,191975.36,0.12,44168.82
emp_000220,2025-07-01,181108.83,0.12,41668.7
emp_000220,2024-07-01,170857.39,0.12,39310.09
emp_000221,2026-07-01,169487.13,0.15,44055.21
emp_000221,2025-07-01,159893.52,0.15,41561.52
emp_000222,2026-07-01,122313.81,0.1,17464.42
emp_000222,2025-07-01,115390.39,0.1,16475.87
emp_000223,2026-07-01,168460.95,0.12,32962.94
emp_000224,2026-07-01,90336.52,0.07,13777.54
emp_000225,2026-07-01,260110.38,0.15,93431.26
emp_000226,2026-07-01,95211.94,0.07,14094.0
emp_000227,2026-07-01,156375.05,0.15,134383.65
emp_000227,2025-07-01,147523.63,0.15,126777.03
emp_000227,2024-07-01,139173.24,0.15,119600.97
emp_000228,2026-07-01,174658.97,0.2,78852.29
emp_000228,2025-07-01,164772.61,0.2,74388.95
emp_000228,2024-07-01,155445.86,0.2,70178.26
emp_000229,2026-07-01,66295.9,0.05,5590.31
emp_000229,2025-07-01,62543.3,0.05,5273.88
emp_000229,2024-07-01,59003.11,0.05,4975.36
emp_000230,2026-07-01,134426.74,0.12,47727.28
emp_000230,2025-07-01,126817.68,0.12,45025.74
emp_000230,2024-07-01,119639.32,0.12,42477.11
emp_000231,2026-07-01,69933.81,0.05,3154.12
emp_000231,2025-07-01,65975.29,0.05,2975.58
emp_000231,2024-07-01,62240.84,0.05,2807.16
emp_000232,2026-07-01,184955.02,0.15,112712.81
emp_000232,2025-07-01,174485.87,0.15,106332.84
emp_000232,2024-07-01,164609.31,0.15,100314.0
emp_000233,2026-07-01,62059.63,0.05,4529.13
emp_000234,2026-07-01,206711.72,0.2,82078.4
emp_000234,2025-07-01,195011.06,0.2,77432.45
emp_000235,2026-07-01,77054.09,0.05,6975.34
emp_000235,2025-07-01,72692.54,0.05,6580.51
emp_000236,2026-07-01,223030.75,0.25,125069.15
emp_000236,2025-07-01,210406.37,0.25,117989.76
emp_000236,2024-07-01,198496.57,0.25,111311.1
emp_000237,2026-07-01,185647.89,0.15,48445.84
emp_000238,2026-07-01,173111.26,0.12,44057.12
emp_000239,2026-07-01,147669.17,0.15,53174.35
emp_000239,2025-07-01,139310.54,0.15,50164.48
emp_000239,2024-07-01,131425.04,0.15,47324.98
emp_000240,2026-07-01,144843.34,0.15,47685.88
emp_000240,2025-07-01,136644.66,0.15,44986.68
emp_000241,2026-07-01,257937.58,0.25,193656.4
emp_000241,2025-07-01,243337.34,0.25,182694.72
emp_000241,2024-07-01,229563.53,0.25,172353.51
emp_000242,2026-07-01,67857.31,0.07,9732.26
emp_000242,2025-07-01,64016.33,0.07,9181.38
emp_000242,2024-07-01,60392.76,0.07,8661.68
emp_000243,2026-07-01,53338.28,0.12,46578.53
emp_000243,2025-07-01,50319.13,0.12,43942.01
emp_000244,2026-07-01,89042.0,0.05,5927.25
emp_000245,2026-07-01,203911.05,0.12,74478.77
emp_000246,2026-07-01,88468.31,0.07,13152.74
emp_000246,2025-07-01,83460.67,0.07,12408.25
emp_000247,2026-07-01,120082.47,0.12,45128.37
emp_000247,2025-07-01,113285.35,0.12,42573.93
emp_000247,2024-07-01,106872.97,0.12,40164.09
emp_000248,2026-07-01,153119.66,0.12,58728.32
emp_000248,2025-07-01,144452.51,0.12,55404.08
emp_000248,2024-07-01,136275.95,0.12,52268.0
emp_000249,2026-07-01,153370.34,0.1,37137.36
emp_000249,2025-07-01,144689.0,0.1,35035.25
emp_000249,2024-07-01,136499.06,0.1,33052.12
emp_000250,2026-07-01,138363.36,0.1,25512.11
emp_000250,2025-07-01,130531.47,0.1,24068.03
emp_000250,2024-07-01,123142.9,0.1,22705.69
emp_000251,2026-07-01,174902.73,0.15,58156.57
emp_000251,2025-07-01,165002.58,0.15,54864.69
emp_000252,2026-07-01,148096.13,0.15,38337.04
emp_000252,2025-07-01,139713.33,0.15,36167.02
emp_000253,2026-07-01,116031.63,0.1,24789.57
emp_000254,2026-07-01,179095.87,0.12,61815.22
emp_000254,2025-07-01,168958.37,0.12,58316.25
emp_000255,2026-07-01,222720.26,0.2,97151.91
emp_000255,2025-07-01,210113.45,0.2,91652.75
emp_000256,2026-07-01,61864.78,0.05,4233.61
emp_000257,2026-07-01,67049.79,0.05,4190.48
emp_000258,2026-07-01,62927.76,0.05,5988.28
emp_000259,2026-07-01,147701.95,0.12,68107.06
emp_000260,2026-07-01,148848.26,0.1,32560.72
emp_000261,2026-07-01,168163.93,0.15,61235.37
emp_000261,2025-07-01,158645.22,0.15,57769.22
